time,tavg,tmin,tmax,Humidity (%),WindSpeed,Precipitation
,,,,51.43644224,8.944925579,4.76
,,,,63.34531547,5.993676683,4.07
,,,,60.06412532,6.796868399,0.08
,,,,54.51203011,13.44107014,1.03
,,,,57.47477127,10.78215325,5.18
,,,,66.51560594,14.14773903,1.57
,,,,62.30503591,6.857792656,4.27
,,,,63.66285141,11.26624289,0
,,,,53.01098318,8.167011211,2.86
,,,,50.84041758,6.221098402,5.67
,,,,62.00750785,7.108419525,6.31
,,,,62.06777803,12.69269791,1.95
,,,,62.11135558,9.524954384,4.6
,,,,55.27632129,6.890292435,0
,,,,58.23181562,12.58748131,10.07
,,,,65.50075699,9.693567067,1.3
,,,,50.45848704,9.830100334,9.38
,,,,64.32746567,14.53453781,2.45
,,,,52.64410533,9.882939038,0
,,,,51.22615291,6.850430799,1.83
,,,,58.00593561,10.20167185,0
,,,,57.15612816,9.532844949,1.63
,,,,54.2006103,9.456762078,0
,,,,66.75003887,7.578450962,1.86
,,,,53.77357855,9.280493203,7.92
,,,,56.23308297,7.779286961,10.16
,,,,56.08378802,8.192933304,0
,,,,52.28661973,12.36939812,6.62
,,,,67.98540974,13.99643152,10.6
,,,,51.73196954,5.618140964,0
,,,,59.56953103,6.546431077,0
,,,,52.32723802,7.595630377,0
,,,,66.19017816,12.03282259,2.76
,,,,63.13578411,11.9927972,0
,,,,68.2806883,11.66510836,8.74
,,,,56.43097379,10.61603618,0
,,,,68.22900663,12.6794689,2.95
,,,,53.879006,11.67979543,4.6
,,,,67.63931451,14.63527154,6.46
,,,,66.49964383,8.437337683,8.65
,,,,55.57767824,7.18966584,11.2
,,,,59.24402955,9.336225604,4.96
,,,,56.09232272,12.99579142,0.03
,,,,66.56635203,14.6526098,3.94
,,,,64.74564563,13.1733236,4.98
,,,,51.81821494,10.75431826,4.2
,,,,60.09711305,13.67611553,0.61
,,,,58.28182369,8.291990503,9.04
,,,,61.34755413,7.906519069,1.06
,,,,57.52757387,5.709218027,2.41
,,,,53.46408576,11.84080384,0
,,,,54.52506717,7.550990437,7.64
,,,,50.11000593,11.57684471,13.97
,,,,66.01197371,14.4344865,9
,,,,66.4423049,9.45023533,0
,,,,62.82927239,11.19876343,0
,,,,60.2172953,7.265049084,0
,,,,68.65944623,7.970805322,4.53
,,,,69.07583809,8.644741202,5.41
,,,,61.72874526,11.519822,0
,,,,64.65271023,11.38312084,0.23
,,,,52.33599621,8.283544484,0
,,,,69.5513185,14.42435716,2.44
,,,,58.84468849,14.94318362,0
,,,,69.65224412,10.46556191,0
,,,,51.33095166,12.67828638,14.44
,,,,51.21892638,14.1489746,6.34
,,,,51.39475895,9.854071529,2.86
,,,,62.38873421,11.13207831,4.12
,,,,61.40850885,10.48841878,0.48
,,,,57.19560118,11.22116594,7.84
,,,,65.80803488,5.976244179,1.63
,,,,63.37825439,5.419705053,0
,,,,57.02000835,12.09813921,11.15
,,,,54.29327685,5.541264898,0
,,,,63.82863842,10.30640828,13.26
,,,,55.04679616,9.16784113,7.54
,,,,62.34158048,11.94417692,6.4
,,,,56.37055631,14.576184,0
,,,,66.05248289,12.83821569,10.35
,,,,62.22484383,8.228214475,14.96
,,,,61.62044321,11.00937028,0
,,,,58.53603936,5.57263032,2.59
,,,,63.54701648,10.01111908,0
,,,,58.38888246,8.489386862,1.28
,,,,59.55366743,13.72352448,2.15
,,,,69.1360891,6.643635761,9.48
,,,,65.02328744,10.4489163,0
,,,,52.22614309,12.09945173,6.6
,,,,65.07428047,14.3191118,6.8
,,,,65.59482023,7.034770229,0
,,,,51.18226211,14.05853313,3.12
,,,,52.97389756,5.640605475,0.13
,,,,67.52582803,11.36626357,3.61
,,,,64.14796775,14.78867955,12.25
,,,,67.00419668,11.98044936,0
,,,,62.91045891,14.78257077,4.49
,,,,56.43479448,10.63191522,0
,,,,62.76799056,8.297902053,6.63
,,,,67.81978751,12.15469135,4.61
,,,,61.23712912,12.3088063,5.98
,,,,65.98163527,10.32163742,0.36
,,,,58.5840767,13.72140654,0
,,,,69.07302632,12.46791542,0
,,,,57.37773398,5.792884377,3.05
,,,,68.92030162,9.92426614,5.69
,,,,64.37474515,13.85500665,4.98
,,,,58.81540927,13.5817137,6.68
,,,,51.14139483,11.65135846,0.31
,,,,66.38919871,7.302230115,2.52
,,,,66.80381537,11.07864168,0
,,,,52.18735146,11.70036522,2.32
,,,,52.47242869,12.20422607,11.7
,,,,65.27826779,11.33895334,3.93
,,,,52.50610876,5.800823887,13.01
,,,,57.13949385,6.990003189,5.17
,,,,69.02038949,14.02333113,7.99
,,,,59.75441939,8.714563964,6.56
,,,,56.02654653,5.339038381,7.17
,,,,56.34506055,13.13328995,4.64
,,,,53.9405886,9.149300871,7.26
,,,,53.14680304,5.370795118,0.46
,,,,69.1747234,5.571643644,9.71
,,,,67.76601083,9.01464726,10.79
,,,,55.64840307,11.58577489,4.97
,,,,56.12358779,12.37366415,1.2
,,,,57.43527676,10.39922667,0
,,,,63.83137705,7.149745307,4.92
,,,,63.84705681,5.419883392,2.9
,,,,69.26508501,8.804410068,0
,,,,56.33330096,5.468963753,0
,,,,53.91610605,7.124926183,0
,,,,58.62746296,10.2762185,3.31
,,,,66.51254905,7.165085692,5.42
,,,,68.26623588,12.77653777,5.62
,,,,58.63391041,6.67885001,19.04
,,,,52.85060131,5.257728598,6.64
,,,,52.12356689,7.704330937,8.56
,,,,68.1059727,10.89929717,3.03
,,,,51.85977668,7.603218361,0
,,,,66.11162556,7.800674951,0.89
,,,,52.81341751,11.50564108,11.95
,,,,66.89987431,10.55699583,0
,,,,51.81700021,9.249219776,3.41
,,,,69.05760976,13.07034115,3.24
,,,,67.17370334,10.17600405,10.72
,,,,53.04923489,13.28844755,5.73
,,,,53.73334963,5.816059953,6.05
,,,,54.52393656,8.000032346,2.27
,,,,61.06181779,11.13593597,0
,,,,54.49650752,12.80597139,1.04
,,,,53.13571757,14.28271804,2.9
,,,,52.40438023,11.89081505,3.86
,,,,61.0365385,12.18283355,0
,,,,54.86990227,14.33054099,0
,,,,65.68924542,8.778733943,6.84
,,,,62.51334009,14.76279384,1.4
,,,,61.15788085,5.409055797,2.96
,,,,67.14867755,10.2388739,0
,,,,50.7054864,6.012864688,1.8
,,,,65.22488606,10.9859963,6.58
,,,,64.79106434,11.21438225,4.58
,,,,54.83734497,8.020089415,0.95
,,,,61.13732645,8.864326269,0.31
,,,,65.64999479,12.70656367,2.07
,,,,69.99868318,9.359331844,4.81
,,,,69.41085733,14.63100484,4.76
,,,,67.02270413,11.90671118,5.79
,,,,59.43443859,6.890209519,7.11
,,,,69.1315581,6.09080064,3.57
,,,,62.45038906,14.22200139,11.63
,,,,67.83088305,10.0098672,6.31
,,,,69.69026257,6.890401607,0
,,,,63.88066493,9.958481761,4.67
,,,,55.49596351,14.80899433,5.68
,,,,62.55989521,6.234742005,6.8
,,,,66.02713537,8.700719645,0.86
,,,,68.68517088,5.034064383,0
,,,,59.85747645,12.85441031,10.25
,,,,64.01903006,5.816794092,2.51
,,,,68.29631305,7.267131583,0
,,,,56.08739433,13.72419766,1.62
,,,,67.79592551,12.99640321,6.71
,,,,58.34877092,7.278456799,0
,,,,61.23252391,8.936368721,0
,,,,50.38618617,6.683141691,1.75
,,,,61.09933575,7.936751139,3.53
,,,,69.97703619,6.633856825,0.09
,,,,56.76713012,8.372999772,1.16
,,,,60.51479845,6.177003133,7.06
,,,,60.35253114,13.60230888,3.07
,,,,65.86723543,11.93431046,0
,,,,59.67980718,7.51193472,8.93
,,,,66.08036561,6.170931666,2.08
,,,,59.81258716,10.92272024,0
,,,,58.08002233,9.197283215,2.06
,,,,54.68709406,14.97055466,0
,,,,61.84268268,7.021999063,3.05
,,,,68.99878488,10.36863237,5.74
,,,,67.75578599,11.88109465,0.13
,,,,59.61924301,11.60307138,1.46
,,,,61.48186251,11.49975082,0.04
,,,,58.57789445,11.71107708,6.63
,,,,66.95982361,8.163567474,1.78
,,,,51.64423396,10.45032046,0.08
,,,,52.01835093,5.395103794,3.72
,,,,53.9081229,12.74396604,1.61
,,,,51.34979326,5.945816084,2.3
,,,,60.99153996,11.73473948,0
,,,,64.21167727,11.68524303,6.11
,,,,53.82046364,7.631622055,0.98
,,,,59.5497735,14.03624619,1.52
,,,,59.13888094,13.88119255,3.94
,,,,60.85712246,12.35420896,12.81
,,,,57.57642876,8.465316103,7.17
,,,,61.36537679,12.27394009,0
,,,,66.53012847,5.859613199,0
,,,,53.59583419,11.98021132,4.62
,,,,65.30998437,8.51449138,0.07
,,,,69.03238898,7.455461546,1.85
,,,,69.97613956,14.3357365,2.08
,,,,67.19289576,8.775516857,2.44
,,,,60.54298479,12.36591731,1.92
,,,,62.13568176,9.968794734,0.61
,,,,56.87774385,12.00770332,0
,,,,58.83325943,9.104685153,3.93
,,,,61.35600545,12.79081117,6.1
,,,,51.75871593,12.26310261,0
,,,,58.77483251,9.567948965,6.6
,,,,66.5823583,8.190466416,4.54
,,,,66.91407665,12.20791293,3.61
,,,,67.44971935,13.45355841,3.92
,,,,56.62862445,10.51542417,6.7
,,,,63.14369711,10.24789346,5.72
,,,,60.09168665,5.444148984,0
,,,,62.53520238,10.64448757,9.48
,,,,50.07508973,7.249299259,20.32
,,,,57.0411855,13.82978385,0
,,,,51.85246881,10.70562446,0
,,,,52.89504208,12.00030613,0
,,,,58.63248559,13.69109597,30.72
,,,,55.40681554,13.64309706,10.32
,,,,67.60941642,6.638191051,23.81
,,,,62.86165682,13.7382684,42.43
,,,,58.6601873,6.008298133,0
,,,,52.96893855,14.63585378,0
,,,,64.95445003,10.79679644,11.74
,,,,58.32254918,11.17629089,16.47
,,,,51.72049273,11.0047622,23.5
,,,,52.20716402,9.303927063,0
,,,,67.1941437,13.21594179,2.05
,,,,66.90083673,7.02355979,32.72
,,,,55.20913863,5.086362734,18.08
,,,,55.50710957,6.741416815,16.71
,,,,55.91709729,6.300000415,5.33
,,,,65.09669636,8.431753519,31.74
,,,,65.11000477,12.6578302,27.92
,,,,55.97845956,6.910358835,11.55
,,,,62.77292115,5.288779655,0
,,,,61.54678628,5.336007106,26.1
,,,,50.28675967,7.8634445,20.02
,,,,69.2667854,13.43635015,13.36
,,,,61.25761784,13.47998731,29.56
,,,,68.46521203,5.661301417,18.83
,,,,67.82714582,14.65061521,7.53
,,,,68.8508636,12.10373989,27.02
,,,,76.25262982,17.09566662,15.3
,,,,73.46662597,16.71651931,25.82
,,,,73.8167605,19.93159702,14.12
,,,,73.84728298,13.34455955,20.41
,,,,72.96689087,18.25917846,34.18
,,,,72.26916069,15.84536067,32.96
,,,,82.37293624,21.68320574,3.99
,,,,84.98161159,19.19169153,25.93
,,,,73.75918145,21.96943615,2.86
,,,,75.51462263,15.25452647,23.92
,,,,83.52331503,20.82345049,10.01
,,,,82.28371257,13.76071596,0
,,,,81.65689048,17.55826359,16.34
,,,,76.76365831,20.78026982,27.76
,,,,84.07687331,18.82727145,21.05
,,,,68.65487728,14.13763919,0
,,,,75.57972346,17.80934297,16.04
,,,,66.86847205,19.26941147,10.01
,,,,65.37321715,18.82437381,24.18
,,,,81.42364328,15.3254609,27.51
,,,,78.34929895,12.08127114,0
,,,,84.58814478,14.38854406,13.47
,,,,73.2044482,12.07127492,0
,,,,82.57764345,21.05420229,14.98
,,,,79.6383186,14.40194102,0
,,,,81.45057212,18.134346,11.08
,,,,82.72875293,21.93619466,16.25
,,,,66.96456248,14.07464878,0
,,,,73.7943429,20.27549631,7.98
,,,,76.98967526,21.88041544,0
,,,,76.62293822,21.97189436,24.45
,,,,82.09357162,15.59911121,0
,,,,70.83177932,12.76353782,6.7
,,,,65.52621439,13.37601566,31.71
,,,,75.10163208,14.17551773,0
,,,,78.90226247,15.56904393,0.99
,,,,74.75417822,14.79598849,10.87
,,,,75.70977636,20.72242705,12.8
,,,,69.81694723,17.24621425,0
,,,,69.15434867,20.42728669,8.07
,,,,69.2379175,17.97895121,22.4
,,,,76.90527179,21.24491767,44.27
,,,,77.46002781,16.50501011,0.57
,,,,83.16778761,21.78410949,7.56
,,,,66.82664494,13.12847825,18.1
,,,,74.12791938,20.90610771,0
,,,,70.33192297,12.63619733,34.23
,,,,72.40199706,15.37981567,11.46
,,,,75.25810399,19.31029377,15.3
,,,,83.12203806,13.85350561,20.05
,,,,76.13103071,17.79649642,0
,,,,82.59932741,16.68057385,16.12
,,,,77.11819724,12.36569415,2.54
,,,,71.12972786,13.36162856,0
,,,,84.8115219,19.27451195,18.89
,,,,67.16742233,12.84750208,28.94
,,,,77.51013629,17.37125144,11.99
,,,,80.85854372,19.92311887,35.05
,,,,70.26983317,21.99754793,8.47
,,,,81.78079277,20.50140245,0
,,,,71.76909149,15.31948507,0
,,,,84.26548423,19.19131678,34.88
,,,,83.76185219,20.3752262,38.73
,,,,75.21116065,18.1493571,17.44
,,,,79.44844972,21.37707071,2.75
,,,,84.3445973,17.90081976,7.4
,,,,73.79344543,14.33998155,11.35
,,,,69.8452448,21.44585065,12.21
,,,,66.65286466,12.1746531,20.37
,,,,76.41238339,17.87558867,17.15
,,,,70.06820847,15.69650345,0
,,,,69.70823519,21.55480576,0
,,,,76.4544837,12.10241569,20.15
,,,,75.16396302,20.72501938,6
,,,,66.27109079,16.47226386,10.79
,,,,73.60355565,21.28184236,12.25
,,,,82.32556583,16.65335644,3.87
,,,,84.06447734,18.99927064,13.98
,,,,71.53469483,21.77638696,22.35
,,,,77.24625824,19.40746792,10.06
,,,,71.12873968,15.76346289,32.58
,,,,66.56350968,21.78488295,35.44
,,,,78.54914271,12.0166831,0
,,,,81.46565818,18.51854333,18.13
,,,,65.47054128,12.00617152,8.41
,,,,74.50320753,18.7242579,0.56
,,,,78.1693926,16.84892362,11.44
,,,,78.24668086,18.87853274,0
,,,,76.04990719,19.08769973,23.67
,,,,81.90141338,17.24594167,25.01
,,,,65.07657644,21.45638319,15.44
,,,,71.06888456,16.44803298,26.5
,,,,52.56193287,12.39876296,0
,,,,54.04323987,8.627638294,0
,,,,53.63511474,8.64762518,0.59
,,,,52.75966763,12.72554548,0
,,,,61.13487393,8.637861937,3.05
,,,,59.53984716,9.428660921,10.2
,,,,57.16661879,5.865573744,4.48
,,,,61.78895085,5.901400623,1.71
,,,,51.87531597,10.46144102,8.55
,,,,51.15462159,13.43337201,11.46
,,,,66.95422909,7.428386861,5.22
,,,,59.77211602,10.48030482,0
,,,,51.58240515,7.278618711,3.62
,,,,69.41826741,12.96353968,3.78
,,,,66.3409418,14.06625807,2.06
,,,,61.231031,13.83928626,9.45
,,,,59.26484993,6.801149033,7.23
,,,,54.1349103,7.078723055,0
,,,,56.55959482,14.23302815,0
,,,,66.58342613,7.919566136,0.33
,,,,65.22353457,12.81084063,0
,,,,56.27471277,8.920648566,0.66
,,,,69.48555414,12.69242757,2.99
,,,,61.18052609,9.276749944,2.11
,,,,53.11566277,13.08828469,3.86
,,,,54.41761934,14.60180349,1.33
,,,,59.48516695,10.80751247,0
,,,,63.13003915,6.346933226,0
,,,,66.35650411,7.202965012,0
,,,,61.24046984,6.051003864,0
,,,,53.64673266,14.78729429,5.03
,,,,69.77120727,14.5895682,1.01
,,,,69.47153598,5.360204968,0
,,,,68.54852453,9.435263851,2.55
,,,,68.83083328,6.018269748,4.45
,,,,50.07221539,6.249125413,4.28
,,,,50.42720597,5.922754792,15.03
,,,,60.9323428,10.81628301,0.03
,,,,54.95692837,6.137838902,4.87
,,,,57.02895028,5.933494346,8.34
,,,,67.86984386,12.52947306,10.82
,,,,55.48508538,12.66452502,1.75
,,,,56.8720207,8.983462069,0
,,,,66.27699816,5.388933885,1.46
,,,,65.78749497,10.09783068,4.77
,,,,57.89875948,6.291755328,16.22
,,,,63.15971003,8.206720268,0
,,,,59.63592214,7.498950977,2.73
,,,,55.41347983,11.40785563,0
,,,,52.17410494,13.1604257,7.58
,,,,50.44198149,6.532603565,0
,,,,61.72937067,14.06079804,0
,,,,57.15720088,10.63194092,0
,,,,60.44578364,9.280543698,4.29
,,,,67.67094916,11.80073235,3.39
,,,,50.3458171,7.53193829,5.6
,,,,63.98557953,11.74093233,3.67
,,,,52.15990877,13.03297253,4.53
,,,,55.52478827,6.621636252,5.31
,,,,61.54039095,11.9267919,0
,,,,64.92936084,9.528099381,3
,,,,52.44405826,7.650039415,5.54
,,,,63.55409516,14.93644334,0
,,,,58.34052795,10.70719737,0
,,,,59.02447022,6.77348073,4.74
,,,,53.20100998,10.00599181,2.08
,,,,57.90753183,7.948660346,9.69
,,,,61.26983388,11.76673827,6.29
,,,,52.59351451,9.201298418,1.41
,,,,50.12888694,13.21447494,0
,,,,63.58309794,5.649152068,9.73
,,,,60.27824456,13.50630233,6.91
,,,,65.62276199,14.7892384,9.44
,,,,60.05725964,14.90701173,7.82
,,,,51.33871129,5.801878301,0
,,,,62.21161723,8.20976196,5.31
,,,,52.04976073,12.38071556,7.77
,,,,61.43592836,12.94571745,3.55
,,,,67.43089715,6.316492884,1.38
,,,,63.94798156,9.27518849,0.67
,,,,68.62736192,12.0773855,0
,,,,56.0930602,10.85356007,2.47
,,,,61.51205751,10.87831004,0
,,,,50.61320201,14.78878789,0
,,,,68.46672808,10.14091787,0.25
,,,,54.53060161,11.48846243,0.07
,,,,66.32580393,13.37160224,14.19
,,,,64.68458554,10.61712815,9.82
,,,,63.28813972,13.70167844,1.98
,,,,67.15980751,13.30787964,2.85
,,,,61.06308935,7.782056561,8.26
,,,,63.11492161,14.59080067,2.93
,,,,67.22881211,5.227472173,2.06
,,,,60.06636475,8.354120179,1.73
,,,,61.0967901,10.28352939,2.28
,,,,51.77577542,6.92014175,0
,,,,61.50948999,9.761950605,8.74
,,,,63.91258225,9.848861065,1.69
,,,,64.65797214,9.225434216,9.29
,,,,50.58519885,8.476145036,8.4
,,,,65.65598055,9.029540838,5.35
,,,,69.80209192,7.987287852,9.17
,,,,64.58637846,8.005289825,1.97
,,,,59.4755055,7.945210575,0.22
,,,,50.19768962,7.743663726,0
,,,,68.64803766,12.9131518,3.36
,,,,60.08377906,7.482302455,6.49
,,,,56.51054909,9.414340617,4.92
,,,,58.03057511,5.589452618,12.59
,,,,69.01069471,9.02297791,5.53
,,,,59.44705231,8.182297134,0.25
,,,,64.39801153,5.631005925,3.81
,,,,64.47936816,13.09314369,7.51
,,,,62.5962107,12.74171412,0.63
,,,,55.08399983,9.722272154,0
,,,,50.98202343,6.62184121,8.74
,,,,66.21755379,5.398037288,6.88
,,,,54.58248568,10.6377459,3.19
,,,,63.55487756,8.574310631,0.42
,,,,66.30504745,10.52530573,1.56
,,,,55.5759137,13.30986266,4.49
,,,,67.28071042,12.35483647,6.66
,,,,55.07286253,14.40681568,8.18
,,,,69.90125198,7.731036364,3.87
,,,,56.8809604,9.044810054,0
,,,,65.55977872,8.552798936,10.24
,,,,53.8328945,12.77867364,8.91
,,,,61.83953856,6.069577167,7.88
,,,,58.68631533,5.647877193,9.84
,,,,55.32722063,12.7333195,7.11
,,,,69.59629556,5.849010218,3.58
,,,,58.40153373,5.65950256,0
,,,,57.41198101,13.87977924,0
,,,,64.671125,9.498611117,1.07
,,,,57.80581992,9.358925602,6.9
,,,,51.43350351,5.958282794,10.94
,,,,68.93280286,13.53065443,9.92
,,,,65.84365542,10.29926816,0.73
,,,,69.05576842,8.76357731,2.36
,,,,61.3156491,10.09169862,0
,,,,69.06448027,12.25601811,11.34
,,,,56.4303019,12.88116151,0
,,,,56.6599814,6.746338705,2.13
,,,,50.11917827,10.92006546,9.93
,,,,51.9879329,6.740263024,4.96
,,,,55.62123634,12.03797557,5.83
,,,,51.85356967,5.419168883,4.24
,,,,60.2876241,14.64492407,0
,,,,68.5291831,5.567326743,5.23
,,,,57.53343108,14.07151831,6.09
,,,,60.50506115,8.308008305,0.19
,,,,54.45957059,10.88720607,6.73
,,,,66.36434905,8.742007558,0.68
,,,,54.54491233,5.405266982,9.87
,,,,58.09214787,11.71293628,2.79
,,,,61.74270659,12.5213834,5.83
,,,,55.95303238,7.314560771,4.49
,,,,51.25319156,14.4168888,6.62
,,,,56.90875134,10.73918615,3.54
,,,,61.26032929,11.99932294,6.59
,,,,52.93393451,13.41108846,6.54
,,,,53.15683657,5.696974463,0
,,,,69.09364198,7.756852255,6.27
,,,,53.50939869,8.698459914,0.73
,,,,62.05970505,14.02045738,2.21
,,,,56.21339584,8.195336749,1.75
,,,,57.95494907,14.81865716,0.97
,,,,64.62081261,10.74975598,9.97
,,,,59.72222995,9.381466123,0
,,,,68.58609394,5.968848996,0
,,,,52.5634562,5.099931852,0.2
,,,,62.0583009,12.85972747,2.05
,,,,56.27899063,12.22860732,0
,,,,62.60358886,8.436236493,0
,,,,68.96071574,6.94349749,6.47
,,,,53.94533817,9.161874562,3.57
,,,,69.4759083,10.13334166,15.62
,,,,58.71038191,8.383763441,0
,,,,52.96731328,12.75584383,4.92
,,,,62.19753043,12.82987551,5.78
,,,,53.43146678,14.22393311,1.56
,,,,62.69249163,11.47752831,0
,,,,51.58489657,11.46279829,2.53
,,,,53.30727682,8.32430378,5.77
,,,,68.81661068,10.04479601,0
,,,,63.5790041,9.069274717,1.79
,,,,63.13012459,8.613887702,2.36
,,,,53.68026435,11.81967459,0
,,,,50.42693686,10.44465064,9.46
,,,,58.54307336,5.593687003,3.8
,,,,60.30565534,8.063605265,2
,,,,58.00281867,8.66095623,7.07
,,,,55.42703576,9.912611099,3.76
,,,,69.35698958,6.250640785,9.01
,,,,54.86826565,10.11535678,0
,,,,63.04772227,11.69400956,6.01
,,,,58.92227177,14.76173568,2.88
,,,,64.73478544,14.35268233,9.72
,,,,59.78255255,10.35742386,7.83
,,,,53.60759733,9.967464781,4.45
,,,,52.60981958,5.46105675,4.5
,,,,60.40946951,9.450079953,2.59
,,,,62.71203698,9.689962507,8.66
,,,,67.30917014,12.53122062,0.33
,,,,69.47040003,12.68513356,2.7
,,,,62.56836031,11.72317202,6.17
,,,,54.8346949,10.38828911,0
,,,,56.98316878,5.645626347,0
,,,,59.30558953,7.822566816,7.54
,,,,54.33396454,10.36139034,0
,,,,64.96930292,8.733256742,7.65
,,,,66.57218238,13.61279514,1.32
,,,,59.09445509,10.97634557,0
,,,,66.85985706,7.30078566,9.83
,,,,60.34726087,6.62904836,0
,,,,50.85255558,13.25846879,8.59
,,,,51.52503733,8.500368429,17.44
,,,,50.15178639,7.999414684,11.52
,,,,55.50509323,5.874265868,1.46
,,,,63.39857392,10.28598469,10.68
,,,,63.99122691,11.30047054,8.69
,,,,55.54089207,8.65865214,0
,,,,50.90726235,5.841335332,0
,,,,64.46040665,13.48031343,4.25
,,,,54.01511103,8.503620302,5.72
,,,,63.08144162,6.793832177,8.21
,,,,52.18696108,14.54306355,7.98
,,,,65.53706482,7.057957479,4.11
,,,,67.49091196,14.05098705,0.49
,,,,50.13988071,12.11629278,7.56
,,,,53.48252065,13.44781408,8.64
,,,,66.46281611,13.30003376,3.7
,,,,60.13175367,9.057893868,2.05
,,,,69.6346274,7.618553192,0.6
,,,,59.1763972,13.16717506,0
,,,,58.67117383,11.15093568,0
,,,,53.97699656,9.034706468,10.23
,,,,66.02485878,12.84697424,3.21
,,,,64.19449739,7.018437693,0.03
,,,,64.83656954,9.77254302,2.87
,,,,50.99251793,9.853054794,1.17
,,,,52.51491643,14.8064592,5.2
,,,,60.47386092,9.626994819,1.23
,,,,62.76454184,9.471106598,11.24
,,,,65.98391904,11.98772951,0
,,,,67.90866414,9.912366259,0
,,,,65.79282219,7.617494466,16.64
,,,,53.91169544,6.16143117,9.76
,,,,69.94332741,7.583281098,20.75
,,,,50.60193473,12.02603467,15.75
,,,,55.87498743,14.07005384,33.06
,,,,59.88338994,14.45877727,0
,,,,67.04729395,11.12353047,11.1
,,,,50.09345636,9.33948663,21.61
,,,,54.18825811,13.91909467,13.2
,,,,65.34606709,11.28894805,8.11
,,,,68.00228694,11.18857725,5.42
,,,,57.73587952,13.24481989,2.35
,,,,51.67519031,8.870564555,5.4
,,,,69.74144456,5.511195564,0
,,,,55.7500002,13.43891176,8.01
,,,,57.77227824,11.53783974,0
,,,,66.77396259,8.342326103,28.46
,,,,54.19216823,7.941007847,0
,,,,67.0559899,9.42879844,35.6
,,,,62.37207107,13.6229466,26.31
,,,,59.1856625,9.64571856,29.68
,,,,57.34696401,8.486465781,11.53
,,,,57.06849974,8.411715476,0
,,,,67.08145589,11.86658099,0
,,,,64.68116092,11.31788558,24.58
,,,,58.18286639,10.72561407,10.55
,,,,56.18824787,13.16151403,5.28
,,,,78.76929585,16.54949281,21.85
,,,,68.23167078,20.01566757,51.52
,,,,68.49605792,12.00775751,12.58
,,,,83.452469,15.04537772,28.61
,,,,72.54068383,13.02422857,9.65
,,,,74.08240356,16.71156953,26.49
,,,,72.86953998,14.4690321,13.51
,,,,65.4388244,13.85585434,25.6
,,,,67.51489616,15.757864,21.32
,,,,78.49871835,16.96519876,2.37
,,,,69.86581999,12.92172277,0
,,,,72.49143951,15.60282647,0
,,,,82.1761733,21.70920598,18.22
,,,,76.69511059,20.94275335,32.26
,,,,79.89323408,21.58420347,20.83
,,,,74.92195967,16.4767091,32.72
,,,,70.62376405,16.54486532,37.07
,,,,72.11258554,20.62846219,19.66
,,,,77.37252494,13.2685647,0
,,,,70.00449001,16.34119296,0
,,,,84.84176356,21.51914567,1.83
,,,,65.27786454,13.59050319,0
,,,,72.75557035,19.0520363,0
,,,,84.03466406,15.94121521,11.44
,,,,73.59057649,19.87012568,0
,,,,68.2655097,19.51592148,0.08
,,,,73.39664195,17.3621007,16.12
,,,,78.64522892,16.59148079,0
,,,,84.88666742,15.35120348,12.99
,,,,78.88968797,17.57784702,7.87
,,,,79.66015202,19.01045334,28.12
,,,,71.02154037,18.71591097,2.3
,,,,76.07946067,14.88995559,0
,,,,73.13590121,12.80872404,7.25
,,,,77.03557582,21.88155899,44.26
,,,,79.26818539,12.55551076,35.04
,,,,78.39410046,20.21673615,36.7
,,,,83.5361767,15.19477181,18.3
,,,,66.67356699,14.28661827,14.85
,,,,81.22349079,14.85879281,0
,,,,77.78201285,17.13995515,18.88
,,,,65.03579906,19.16160083,0
,,,,75.27847836,12.16739066,9.12
,,,,79.29129828,18.85047292,18.09
,,,,69.81245018,14.40656153,2.95
,,,,73.69564029,13.80360648,18.49
,,,,80.00566697,17.96647456,4.03
,,,,71.49434786,14.02095337,0
,,,,69.25325772,21.54427963,23.5
,,,,74.0568109,21.27150078,21.48
,,,,70.29369198,17.99346792,3
,,,,68.21333545,21.5411109,10.69
,,,,68.1976536,12.29473431,49.34
,,,,84.63221689,17.01013852,22.69
,,,,73.85162628,13.91787089,2.74
,,,,69.4742066,12.51933717,17.27
,,,,78.92269452,20.29865595,20.75
,,,,83.98198566,16.42637971,7.2
,,,,78.54382493,21.9116563,9.49
,,,,69.76405328,18.65218357,0
,,,,67.71992956,20.42256565,9.63
,,,,81.46437474,17.63656793,0
,,,,73.60852417,21.03033624,0
,,,,72.50615293,17.8672165,5.51
,,,,68.07957368,14.59147092,19.07
,,,,76.52883155,17.58607554,0
,,,,78.85451887,15.8265676,6.93
,,,,81.69216882,21.90396218,0
,,,,65.77586004,13.58637815,43.89
,,,,81.23884274,13.1744264,0
,,,,78.18135124,12.4495641,10.6
,,,,78.76730304,16.96267112,0
,,,,81.26613529,18.40550767,17.57
,,,,80.24394293,20.13167139,0
,,,,74.47207122,15.28584302,33.24
,,,,80.93058291,15.20586697,48.59
,,,,75.50334291,18.88439827,29.16
,,,,76.15361031,16.1823626,13.8
,,,,82.82779805,19.36539657,5.99
,,,,71.52753129,12.87098884,0
,,,,74.41111958,18.48241283,0
,,,,68.71929545,15.33498984,2.5
,,,,72.57670432,21.23288051,20.16
,,,,78.89634941,16.14520086,4.02
